"gene_id","gene_name","padj"
"ENSG00000159640.17","ACE",0.00373390521880841
"ENSG00000041802.11","LSG1",0.00374408176739916
"ENSG00000126500.3","FLRT1",0.00374806291727483
"ENSG00000244165.2","P2RY11",0.00374913525257992
"ENSG00000174628.16","IQCK",0.00375180910161703
"ENSG00000229549.9","TSPY8",0.00376726978828878
"ENSG00000172752.14","COL6A5",0.0037686988635081
"ENSG00000126756.12","UXT",0.00377169860034498
"ENSG00000140543.15","DET1",0.00377944283914488
"ENSG00000213020.10","ZNF611",0.00377958511038794
"ENSG00000167083.7","GNGT2",0.00378501879713559
"ENSG00000146350.14","TBC1D32",0.00378751048041998
"ENSG00000136213.10","CHST12",0.00378795704362899
"ENSG00000101306.11","MYLK2",0.00378865052714705
"ENSG00000196345.13","ZKSCAN7",0.00379221132004784
"ENSG00000213694.6","S1PR3",0.00379221132004784
"ENSG00000018625.15","ATP1A2",0.00381013071435432
"ENSG00000072401.15","UBE2D1",0.00381105697609209
"ENSG00000099260.11","PALMD",0.00381105697609209
"ENSG00000124092.12","CTCFL",0.00381105697609209
"ENSG00000185274.12","GALNT17",0.00381105697609209
"ENSG00000170185.10","USP38",0.00381369562750211
"ENSG00000118620.13","ZNF430",0.00381697623583757
"ENSG00000063169.11","BICRA",0.0038236055917151
"ENSG00000131831.18","RAI2",0.0038236055917151
"ENSG00000163328.14","GPR155",0.0038236055917151
"ENSG00000064270.13","ATP2C2",0.003826224638376
"ENSG00000127472.11","PLA2G5",0.00382762453511258
"ENSG00000189184.12","PCDH18",0.0038327589884849
"ENSG00000109436.8","TBC1D9",0.00383579977236107
"ENSG00000121716.20","PILRB",0.00383579977236107
"ENSG00000184292.7","TACSTD2",0.00383801650887855
"ENSG00000162367.11","TAL1",0.00384109113219116
"ENSG00000077943.8","ITGA8",0.00384359160720613
"ENSG00000157227.13","MMP14",0.00384359160720613
"ENSG00000164742.16","ADCY1",0.00384359160720613
"ENSG00000146555.19","SDK1",0.00384606695168814
"ENSG00000106006.6","HOXA6",0.00384676744504644
"ENSG00000169696.16","ASPSCR1",0.00384851746873268
"ENSG00000132823.11","OSER1",0.00385378612316182
"ENSG00000145708.11","CRHBP",0.00385378612316182
"ENSG00000232388.5","SMIM26",0.00385378612316182
"ENSG00000181291.8","TMEM132E",0.00385394078447871
"ENSG00000106665.16","CLIP2",0.00385535515096101
"ENSG00000129450.8","SIGLEC9",0.00385603222291704
"ENSG00000173442.13","EHBP1L1",0.00385603222291704
"ENSG00000155744.9","FAM126B",0.00385734808235856
"ENSG00000144031.12","ANKRD53",0.00386981966568072
"ENSG00000162494.6","LRRC38",0.00387619032838927
"ENSG00000166046.11","TCP11L2",0.00387619032838927
"ENSG00000115523.17","GNLY",0.00388738026768133
"ENSG00000094916.16","CBX5",0.00388778024260268
"ENSG00000242802.9","AP5Z1",0.00388778024260268
"ENSG00000184677.18","ZBTB40",0.00388976897504861
"ENSG00000170242.19","USP47",0.00389562758442835
"ENSG00000144893.12","MED12L",0.00389916771195971
"ENSG00000013523.11","ANGEL1",0.00390098696013495
"ENSG00000077942.19","FBLN1",0.00391799302415615
"ENSG00000198478.8","SH3BGRL2",0.00391932476786174
"ENSG00000172062.17","SMN1",0.00392032114866313
"ENSG00000169231.13","THBS3",0.00393575682052722
"ENSG00000138801.9","PAPSS1",0.00393908024737635
"ENSG00000145348.17","TBCK",0.00393908024737635
"ENSG00000119899.13","SLC17A5",0.00394551863178533
"ENSG00000165868.16","HSPA12A",0.00394832803493178
"ENSG00000120705.13","ETF1",0.00395364039285553
"ENSG00000162849.16","KIF26B",0.00395364039285553
"ENSG00000113719.16","ERGIC1",0.00395811339361174
"ENSG00000159339.13","PADI4",0.00395811339361174
"ENSG00000171649.12","ZIK1",0.00395811339361174
"ENSG00000135604.10","STX11",0.00396310233128424
"ENSG00000145949.11","MYLK4",0.0039639400549964
"ENSG00000112139.16","MDGA1",0.00396490997470897
"ENSG00000144596.13","GRIP2",0.00396558450696098
"ENSG00000197479.7","PCDHB11",0.00396754990933505
"ENSG00000108953.17","YWHAE",0.0039771213197116
"ENSG00000126778.12","SIX1",0.00398338292745086
"ENSG00000181007.9","ZFP82",0.00398338292745086
"ENSG00000099795.7","NDUFB7",0.00398707267182919
"ENSG00000109519.13","GRPEL1",0.00399699606433151
"ENSG00000145824.13","CXCL14",0.00399699606433151
"ENSG00000174276.7","ZNHIT2",0.00399699606433151
"ENSG00000003509.16","NDUFAF7",0.00399871732996626
"ENSG00000196155.13","PLEKHG4",0.00399871732996626
"ENSG00000166762.19","CATSPER2",0.00399958031541428
"ENSG00000136026.14","CKAP4",0.00399973970877988
"ENSG00000148488.17","ST8SIA6",0.00400106539844724
"ENSG00000185250.16","PPIL6",0.00401342428141315
"ENSG00000128536.16","CDHR3",0.00401385815824039
"ENSG00000108064.11","TFAM",0.00401704504875713
"ENSG00000198814.13","GK",0.00403448845716039
"ENSG00000176177.10","ENTHD1",0.00403713663438564
"ENSG00000059145.19","UNKL",0.00404489406787208
"ENSG00000006194.10","ZNF263",0.00405478573227469
"ENSG00000159792.10","PSKH1",0.0040603841903674
"ENSG00000168702.18","LRP1B",0.00406463100092118
"ENSG00000128059.8","PPAT",0.0040684810969017
"ENSG00000151468.11","CCDC3",0.0040732555091468
"ENSG00000227234.2","SPANXB1",0.00407762052856248
"ENSG00000013619.14","MAMLD1",0.00408144278030128
"ENSG00000117984.15","CTSD",0.00408372052227688
"ENSG00000167257.11","RNF214",0.00408457530073337
"ENSG00000185345.23","PRKN",0.0040933786109449
"ENSG00000152763.17","DNAI4",0.00409479670800645
"ENSG00000198331.11","HYLS1",0.0040955266514456
"ENSG00000163832.16","ELP6",0.00409601821887446
"ENSG00000168077.14","SCARA3",0.00409886526397733
"ENSG00000081052.13","COL4A4",0.00409938444321792
"ENSG00000154975.14","CA10",0.00410306099467737
"ENSG00000120327.6","PCDHB14",0.00410359573992585
"ENSG00000123737.13","EXOSC9",0.00410557150838472
"ENSG00000147650.11","LRP12",0.00410576380967729
"ENSG00000156076.10","WIF1",0.00410576380967729
"ENSG00000012504.15","NR1H4",0.00413362378082749
"ENSG00000103995.14","CEP152",0.00413362378082749
"ENSG00000140263.15","SORD",0.00414136680150731
"ENSG00000086200.17","IPO11",0.0041413882558609
"ENSG00000101213.7","PTK6",0.0041413882558609
"ENSG00000146233.8","CYP39A1",0.0041413882558609
"ENSG00000179262.10","RAD23A",0.0041413882558609
"ENSG00000186867.11","QRFPR",0.00414169487501493
"ENSG00000147684.10","NDUFB9",0.00414755000180568
"ENSG00000100385.14","IL2RB",0.00415008292974087
"ENSG00000141540.11","TTYH2",0.0041510234868669
"ENSG00000213218.11","CSH2",0.0041510234868669
"ENSG00000172824.16","CES4A",0.00415281781607745
"ENSG00000284194.3","SCO2",0.00415744576980827
"ENSG00000049540.18","ELN",0.00416664633208125
"ENSG00000139354.11","GAS2L3",0.00416706364685053
"ENSG00000180530.11","NRIP1",0.00417266196492308
"ENSG00000128708.13","HAT1",0.00418509818415458
"ENSG00000139971.15","ARMH4",0.00418744259997314
"ENSG00000164100.9","NDST3",0.00418744259997314
"ENSG00000186815.13","TPCN1",0.00418744259997314
"ENSG00000184903.10","IMMP2L",0.00418929016864775
"ENSG00000003402.20","CFLAR",0.00418985893557016
"ENSG00000182890.5","GLUD2",0.00420237692626483
"ENSG00000244482.10","LILRA6",0.00421492630699963
"ENSG00000170445.16","HARS1",0.00421511702404355
"ENSG00000174444.15","RPL4",0.0042329921772958
"ENSG00000214694.12","ARHGEF33",0.00423908884926964
"ENSG00000164953.16","TMEM67",0.00424070700300797
"ENSG00000163848.20","ZNF148",0.00424419465336777
"ENSG00000028839.10","TBPL1",0.00424932415662817
"ENSG00000102898.12","NUTF2",0.00425204514288528
"ENSG00000112697.17","TMEM30A",0.00425884007360502
"ENSG00000105723.13","GSK3A",0.00426329556807914
"ENSG00000125870.11","SNRPB2",0.00426329556807914
"ENSG00000242372.9","EIF6",0.00426329556807914
"ENSG00000163319.11","MRPS18C",0.00427447966228989
"ENSG00000168297.16","PXK",0.00427834221820801
"ENSG00000178966.17","RMI1",0.00429193732651866
"ENSG00000196700.9","ZNF512B",0.00429476515874396
"ENSG00000171487.15","NLRP5",0.00430009138805399
"ENSG00000198818.10","SFT2D1",0.00430009138805399
"ENSG00000124749.17","COL21A1",0.00430827918653829
"ENSG00000159210.10","SNF8",0.00432428177751222
"ENSG00000198960.11","ARMCX6",0.00432532562949977
"ENSG00000160310.18","PRMT2",0.00433244738387859
"ENSG00000145730.20","PAM",0.00433704278930416
"ENSG00000117262.19","GPR89A",0.00434810081256825
"ENSG00000185615.16","PDIA2",0.00435971494582132
"ENSG00000275464.5","FP565260.1",0.00436402109248017
"ENSG00000116678.20","LEPR",0.00437964940593398
"ENSG00000125482.13","TTF1",0.00439289718417927
"ENSG00000131061.14","ZNF341",0.00439409482172978
"ENSG00000141736.14","ERBB2",0.00439511982205753
"ENSG00000253719.4","ATXN7L3B",0.00439511982205753
"ENSG00000173372.17","C1QA",0.00441139081000502
"ENSG00000256660.6","CLEC12B",0.0044177133011923
"ENSG00000134571.11","MYBPC3",0.00441905544690449
"ENSG00000147443.13","DOK2",0.00442106099267388
"ENSG00000177697.19","CD151",0.00442106099267388
"ENSG00000186976.15","EFCAB6",0.00442422660089189
"ENSG00000163517.15","HDAC11",0.00442816217208546
"ENSG00000168246.6","UBTD2",0.00442816217208546
"ENSG00000090372.15","STRN4",0.00442977375793239
"ENSG00000115112.8","TFCP2L1",0.00442977375793239
"ENSG00000266265.4","KLF14",0.00442977375793239
"ENSG00000139329.5","LUM",0.00443935689117655
"ENSG00000196876.18","SCN8A",0.00443935689117655
"ENSG00000074755.15","ZZEF1",0.00444943651096143
"ENSG00000143164.15","DCAF6",0.00444943651096143
"ENSG00000163141.20","BNIPL",0.00445503568927409
"ENSG00000106258.15","CYP3A5",0.00446193301660049
"ENSG00000129451.12","KLK10",0.00446193301660049
"ENSG00000164330.17","EBF1",0.00446697607204781
"ENSG00000204334.7","ERICH2",0.00446697607204781
"ENSG00000137573.14","SULF1",0.00446945141535344
"ENSG00000178307.10","TMEM11",0.00447075218602434
"ENSG00000167476.10","JSRP1",0.00447308774879942
"ENSG00000184281.15","TSSC4",0.00447429500263666
"ENSG00000287908.1","AC025165.6",0.00447678725520035
"ENSG00000095380.11","NANS",0.00447848039993879
"ENSG00000142546.14","NOSIP",0.00447848039993879
"ENSG00000154174.8","TOMM70",0.00448190904019077
"ENSG00000198851.10","CD3E",0.00448190904019077
"ENSG00000122224.18","LY9",0.00448228656732848
"ENSG00000197061.5","H4C3",0.00448690354692289
"ENSG00000126106.14","TMEM53",0.00449698435525538
"ENSG00000103257.9","SLC7A5",0.00449811465000397
"ENSG00000100814.18","CCNB1IP1",0.00449897383092551
"ENSG00000134853.12","PDGFRA",0.00450813336974161
"ENSG00000165678.21","GHITM",0.00451015856353656
"ENSG00000253953.3","PCDHGB4",0.00451912909450697
"ENSG00000100139.13","MICALL1",0.00453364370084055
"ENSG00000105373.19","NOP53",0.0045384139979672
"ENSG00000164294.14","GPX8",0.0045384139979672
"ENSG00000011009.11","LYPLA2",0.00454058368901173
"ENSG00000164107.9","HAND2",0.00454058368901173
"ENSG00000092529.25","CAPN3",0.00454094653257267
"ENSG00000121406.9","ZNF549",0.00454094653257267
"ENSG00000182158.15","CREB3L2",0.00455451496893022
"ENSG00000167264.18","DUS2",0.00455539268781069
"ENSG00000162366.8","PDZK1IP1",0.00455747253286807
"ENSG00000109381.20","ELF2",0.00455888856471233
"ENSG00000181656.7","GPR88",0.00455888856471233
"ENSG00000123454.12","DBH",0.00456096404876451
"ENSG00000198169.9","ZNF251",0.00457196531501286
"ENSG00000145934.16","TENM2",0.0045862120354463
"ENSG00000147378.11","FATE1",0.00458897861958115
"ENSG00000174996.12","KLC2",0.00459286373759059
"ENSG00000139636.15","LMBR1L",0.00459732885214526
"ENSG00000187475.6","H1-6",0.00459872687721972
"ENSG00000167851.15","CD300A",0.00459886994700869
"ENSG00000168843.14","FSTL5",0.00460377160218138
"ENSG00000114812.13","VIPR1",0.00460670017690235
"ENSG00000140937.14","CDH11",0.00461970055917465
"ENSG00000166974.13","MAPRE2",0.00462499024699951
"ENSG00000143603.19","KCNN3",0.00462650578948641
"ENSG00000187193.9","MT1X",0.00462650578948641
"ENSG00000170909.13","OSCAR",0.00462685450726056
"ENSG00000175414.7","ARL10",0.00463332714544243
"ENSG00000149573.9","MPZL2",0.00463391480700153
"ENSG00000184232.9","OAF",0.00464393832471887
"ENSG00000068903.20","SIRT2",0.0046511513032925
"ENSG00000142937.12","RPS8",0.0046511513032925
"ENSG00000226979.9","LTA",0.0046511513032925
"ENSG00000163519.14","TRAT1",0.00465470369063963
"ENSG00000128487.17","SPECC1",0.00465544140298556
"ENSG00000241360.2","PDXP",0.00465544140298556
"ENSG00000204227.5","RING1",0.00465590642756879
"ENSG00000182810.7","DDX28",0.00466777783374523
"ENSG00000197084.5","LCE1C",0.0046869352552972
"ENSG00000112365.5","ZBTB24",0.00469455244952213
"ENSG00000130368.7","MAS1",0.00469509153677911
"ENSG00000163701.19","IL17RE",0.00469509153677911
"ENSG00000174529.7","TMEM81",0.00469509153677911
"ENSG00000111752.11","PHC1",0.00470545979029199
"ENSG00000010671.16","BTK",0.00470638560860292
"ENSG00000160867.15","FGFR4",0.00470638560860292
"ENSG00000171574.18","ZNF584",0.00470638560860292
"ENSG00000059122.17","FLYWCH1",0.00471123171301089
"ENSG00000152705.8","CATSPER3",0.00471800581858755
"ENSG00000140992.19","PDPK1",0.00472598684369293
"ENSG00000124140.14","SLC12A5",0.0047287236894625
"ENSG00000145390.11","USP53",0.00473145483341901
"ENSG00000288611.1","NPBWR1",0.00474156636856267
"ENSG00000168591.16","TMUB2",0.0047575136251685
"ENSG00000204248.11","COL11A2",0.00476121790878705
"ENSG00000153485.6","TMEM251",0.00476123858720329
"ENSG00000165816.13","VWA2",0.00476123858720329
"ENSG00000206530.11","CFAP44",0.00476123858720329
"ENSG00000204655.12","MOG",0.00476297827943709
"ENSG00000166323.13","C11orf65",0.00476471220514601
"ENSG00000173457.11","PPP1R14B",0.00476801000382968
"ENSG00000104872.11","PIH1D1",0.00477330852863427
"ENSG00000184058.14","TBX1",0.00477517072802713
"ENSG00000156469.9","MTERF3",0.0047751972790063
"ENSG00000184047.20","DIABLO",0.00477766080275229
"ENSG00000105409.19","ATP1A3",0.00478510640338385
"ENSG00000120948.18","TARDBP",0.00478510640338385
"ENSG00000105671.12","DDX49",0.00480169378741592
"ENSG00000143190.23","POU2F1",0.00481054465164011
"ENSG00000102316.17","MAGED2",0.00483104305251813
"ENSG00000141337.12","ARSG",0.00484056163412154
"ENSG00000182150.18","ERCC6L2",0.00484174905564801
"ENSG00000165898.14","ISCA2",0.00484498816675845
"ENSG00000101187.16","SLCO4A1",0.00485061252443033
"ENSG00000204385.13","SLC44A4",0.00485141278779394
"ENSG00000134917.10","ADAMTS8",0.00486153345794084
"ENSG00000141552.18","ANAPC11",0.00486153345794084
"ENSG00000169435.14","RASSF6",0.00486998809892023
"ENSG00000169180.12","XPO6",0.00487409073163142
"ENSG00000076321.11","KLHL20",0.0048839477689015
"ENSG00000127329.16","PTPRB",0.0048839477689015
"ENSG00000188153.14","COL4A5",0.00488892871608818
"ENSG00000169418.10","NPR1",0.00489504476772543
"ENSG00000103227.19","LMF1",0.00489546731707835
"ENSG00000168631.13","MUCL3",0.00489932390361094
"ENSG00000162341.18","TPCN2",0.00490706919038033
"ENSG00000133026.13","MYH10",0.00490825130546189
"ENSG00000103111.15","MON1B",0.0049094488235014
"ENSG00000111341.10","MGP",0.0049094488235014
"ENSG00000137210.14","TMEM14B",0.0049094488235014
"ENSG00000110060.9","PUS3",0.00492276750067433
"ENSG00000228927.10","TSPY3",0.00492436185956034
"ENSG00000048462.11","TNFRSF17",0.00493010779318574
"ENSG00000159403.18","C1R",0.00493054428550791
"ENSG00000087095.13","NLK",0.00493181551273777
"ENSG00000174837.15","ADGRE1",0.00493181551273777
"ENSG00000178033.6","CALHM5",0.00493387663761946
"ENSG00000197535.15","MYO5A",0.00493480430150579
"ENSG00000259529.2","AL136295.5",0.00493511240276778
"ENSG00000156639.12","ZFAND3",0.00493982392831179
"ENSG00000108946.15","PRKAR1A",0.00494307920180536
"ENSG00000196684.12","HSH2D",0.00494484372676999
"ENSG00000168263.9","KCNV2",0.00495643707752013
"ENSG00000180917.18","CMTR2",0.00495656313824804
"ENSG00000205903.7","ZNF316",0.00496584558007623
"ENSG00000141194.6","OR4D1",0.00496740723320385
"ENSG00000162441.12","LZIC",0.00497598393969292
"ENSG00000013573.17","DDX11",0.00497664762526098
"ENSG00000113231.14","PDE8B",0.00497839960180281
"ENSG00000166780.11","BMERB1",0.00498280109931992
"ENSG00000105278.12","ZFR2",0.0049840742540252
"ENSG00000169299.14","PGM2",0.00498520840666999
"ENSG00000178665.16","ZNF713",0.00498749556749294
"ENSG00000160145.15","KALRN",0.0049926881208188
"ENSG00000205572.10","SERF1B",0.00499948691996503
"ENSG00000167658.16","EEF2",0.00500757665036031
"ENSG00000174886.14","NDUFA11",0.00500757665036031
"ENSG00000171224.9","FAM241B",0.00501687646723623
"ENSG00000067798.16","NAV3",0.00501725137472315
"ENSG00000072571.20","HMMR",0.00501725137472315
"ENSG00000151773.13","CCDC122",0.00501725137472315
"ENSG00000185414.20","MRPL30",0.00505134216834924
"ENSG00000204520.14","MICA",0.00505134216834924
"ENSG00000068831.19","RASGRP2",0.0050566443697877
"ENSG00000131187.10","F12",0.00505858100720345
"ENSG00000166902.5","MRPL16",0.00505920933597374
"ENSG00000102466.16","FGF14",0.00506025529054556
"ENSG00000174946.7","GPR171",0.00506042924773623
"ENSG00000197045.13","GMFB",0.00506656892433033
"ENSG00000186395.8","KRT10",0.00507273751430389
"ENSG00000136830.12","NIBAN2",0.00507550540671513
"ENSG00000064102.15","INTS13",0.00507625715936456
"ENSG00000136274.9","NACAD",0.00508112181797174
"ENSG00000118193.12","KIF14",0.00508312769810816
"ENSG00000126883.17","NUP214",0.00508312769810816
"ENSG00000079337.16","RAPGEF3",0.00509559752897836
"ENSG00000175595.15","ERCC4",0.00510308847341966
"ENSG00000007312.13","CD79B",0.00510387989848836
"ENSG00000186522.15","SEPTIN10",0.00510541959798134
"ENSG00000271503.6","CCL5",0.00510934853697268
"ENSG00000277791.5","PSMB3",0.00511509512577806
"ENSG00000163235.16","TGFA",0.00511966224007017
"ENSG00000132164.10","SLC6A11",0.00512110956340692
"ENSG00000142511.4","GPR32",0.00512110956340692
"ENSG00000169188.5","APEX2",0.00512110956340692
"ENSG00000166145.14","SPINT1",0.00512255677853594
"ENSG00000083093.10","PALB2",0.0051279483239812
"ENSG00000059804.16","SLC2A3",0.00514015993527536
"ENSG00000220201.7","ZGLP1",0.00514058020114552
"ENSG00000179695.3","OR6C2",0.00514356181219954
"ENSG00000239713.9","APOBEC3G",0.00516010724844065
"ENSG00000148290.10","SURF1",0.00517005570843713
"ENSG00000165972.13","CCDC38",0.00517005570843713
"ENSG00000188706.13","ZDHHC9",0.00517005570843713
"ENSG00000105549.11","THEG",0.0051753870393253
"ENSG00000198042.11","MAK16",0.00518299922086903
"ENSG00000260729.1","AC009690.1",0.00518557062149006
"ENSG00000066294.15","CD84",0.00519439991301536
"ENSG00000133138.20","TBC1D8B",0.00520496309817398
"ENSG00000197747.9","S100A10",0.00520528393863254
"ENSG00000137203.15","TFAP2A",0.00521237164097355
"ENSG00000167302.11","TEPSIN",0.00521237164097355
"ENSG00000171497.5","PPID",0.00521384954456188
"ENSG00000123933.17","MXD4",0.00522762270381913
"ENSG00000134698.11","AGO4",0.00522762270381913
"ENSG00000114861.23","FOXP1",0.00524013973003454
"ENSG00000197093.11","GAL3ST4",0.0052413904447694
"ENSG00000188846.14","RPL14",0.00525756468126547
"ENSG00000122970.16","IFT81",0.00526264366140721
"ENSG00000154133.15","ROBO4",0.00526460962744713
"ENSG00000099864.18","PALM",0.00527499736929076
"ENSG00000013725.14","CD6",0.00528256144861619
"ENSG00000198075.10","SULT1C4",0.00528256144861619
"ENSG00000130640.13","TUBGCP2",0.00528339369305107
"ENSG00000113722.17","CDX1",0.00528740038495866
"ENSG00000100368.14","CSF2RB",0.00528899026613157
"ENSG00000214279.13","SCART1",0.00530560504771417
"ENSG00000189108.13","IL1RAPL2",0.00530583460096027
"ENSG00000185651.15","UBE2L3",0.00532574398095698
"ENSG00000141096.6","DPEP3",0.00533115879078706
"ENSG00000122566.22","HNRNPA2B1",0.00533888865917866
"ENSG00000183775.11","KCTD16",0.00534223594139326
"ENSG00000108179.14","PPIF",0.00534318409404802
"ENSG00000124196.6","GTSF1L",0.00534318409404802
"ENSG00000101204.18","CHRNA4",0.00535119457907938
"ENSG00000136205.17","TNS3",0.00535119457907938
"ENSG00000133105.8","RXFP2",0.00536192621888535
"ENSG00000196440.11","ARMCX4",0.00536192621888535
"ENSG00000172379.21","ARNT2",0.00537546215755101
"ENSG00000140368.13","PSTPIP1",0.00538590267885513
"ENSG00000111846.19","GCNT2",0.00538771422991526
"ENSG00000233954.6","UQCRHL",0.00539145635072188
"ENSG00000079102.16","RUNX1T1",0.00540829712487468
