"mirna_id","padj"
"hsa-mir-543, mature,MIMAT0004954",0.99841293815519
"hsa-mir-3127, mature,MIMAT0014990",0.999301103673245
"hsa-mir-301b, mature,MIMAT0032026",0.99965141237237
"hsa-mir-5684, mature,MIMAT0022473",0.99965141237237
"hsa-mir-5703, mature,MIMAT0022496",0.99965141237237
"hsa-let-7b, precursor",NA
"hsa-mir-1-2, unannotated",NA
"hsa-mir-1180, mature,MIMAT0026735",NA
"hsa-mir-1225, mature,MIMAT0005573",NA
"hsa-mir-1251, mature,MIMAT0026741",NA
"hsa-mir-1264, unannotated",NA
"hsa-mir-129-1, mature,MIMAT0000242",NA
"hsa-mir-129-2, mature,MIMAT0000242",NA
"hsa-mir-129-2, mature,MIMAT0004605",NA
"hsa-mir-1298, mature,MIMAT0005800",NA
"hsa-mir-1298, mature,MIMAT0026641",NA
"hsa-mir-135a-1, precursor",NA
"hsa-mir-138-2, precursor",NA
"hsa-mir-140, precursor",NA
"hsa-mir-1911, mature,MIMAT0007885",NA
"hsa-mir-1912, mature,MIMAT0007887",NA
"hsa-mir-208a, mature,MIMAT0000241",NA
"hsa-mir-216b, mature,MIMAT0004959",NA
"hsa-mir-218-2, mature,MIMAT0004566",NA
"hsa-mir-219a-2, mature,MIMAT0000276",NA
"hsa-mir-3074, mature,MIMAT0015027",NA
"hsa-mir-3139, mature,MIMAT0015007",NA
"hsa-mir-3150a, mature,MIMAT0019206",NA
"hsa-mir-3188, mature,MIMAT0015070",NA
"hsa-mir-335, precursor",NA
"hsa-mir-33a, stemloop",NA
"hsa-mir-3606, mature,MIMAT0017983",NA
"hsa-mir-383, mature,MIMAT0026485",NA
"hsa-mir-3914-1, mature,MIMAT0018188",NA
"hsa-mir-3943, mature,MIMAT0018359",NA
"hsa-mir-4286, mature,MIMAT0016916",NA
"hsa-mir-4421, mature,MIMAT0018934",NA
"hsa-mir-4469, mature,MIMAT0018996",NA
"hsa-mir-4482, mature,MIMAT0019016",NA
"hsa-mir-449a, unannotated",NA
"hsa-mir-449b, mature,MIMAT0003327",NA
"hsa-mir-449c, mature,MIMAT0010251",NA
"hsa-mir-4525, unannotated",NA
"hsa-mir-4647, mature,MIMAT0019709",NA
"hsa-mir-4674, mature,MIMAT0019756",NA
"hsa-mir-4714, mature,MIMAT0019823",NA
"hsa-mir-4726, mature,MIMAT0019845",NA
"hsa-mir-4754, mature,MIMAT0019894",NA
"hsa-mir-4757, mature,MIMAT0019901",NA
"hsa-mir-4773-1, unannotated",NA
"hsa-mir-4773-2, unannotated",NA
"hsa-mir-4786, mature,MIMAT0019955",NA
"hsa-mir-4794, unannotated",NA
"hsa-mir-4796, mature,MIMAT0019970",NA
"hsa-mir-4804, mature,MIMAT0019985",NA
"hsa-mir-5010, mature,MIMAT0021043",NA
"hsa-mir-509-3, mature,MIMAT0004975",NA
"hsa-mir-548ag-2, unannotated",NA
"hsa-mir-548e, mature,MIMAT0026736",NA
"hsa-mir-5580, mature,MIMAT0022274",NA
"hsa-mir-578, mature,MIMAT0003243",NA
"hsa-mir-588, unannotated",NA
"hsa-mir-592, mature,MIMAT0003260",NA
"hsa-mir-6499, mature,MIMAT0025451",NA
"hsa-mir-6514, mature,MIMAT0025485",NA
"hsa-mir-6720, mature,MIMAT0027345",NA
"hsa-mir-6726, mature,MIMAT0027354",NA
"hsa-mir-6730, mature,MIMAT0027362",NA
"hsa-mir-6767, mature,MIMAT0027434",NA
"hsa-mir-6783, mature,MIMAT0027466",NA
"hsa-mir-6807, mature,MIMAT0027515",NA
"hsa-mir-6818, mature,MIMAT0027536",NA
"hsa-mir-6818, mature,MIMAT0027537",NA
"hsa-mir-6871, mature,MIMAT0027642",NA
"hsa-mir-6874, mature,MIMAT0027648",NA
"hsa-mir-7110, mature,MIMAT0028118",NA
"hsa-mir-7152, mature,MIMAT0028215",NA
"hsa-mir-7976, mature,MIMAT0031179",NA
