"gene_id","gene_name","padj"
"ENSG00000164082.15","GRM2",3.84294029324541e-05
"ENSG00000163507.14","CIP2A",3.85214796460406e-05
"ENSG00000224578.5","HNRNPA1P48",3.85214796460406e-05
"ENSG00000137558.9","PI15",3.88585243682506e-05
"ENSG00000142168.15","SOD1",3.88776754434722e-05
"ENSG00000105991.10","HOXA1",3.88786877351682e-05
"ENSG00000110700.7","RPS13",3.88786877351682e-05
"ENSG00000223614.5","ZNF735",3.88786877351682e-05
"ENSG00000006788.14","MYH13",3.92452260518535e-05
"ENSG00000187446.12","CHP1",3.94403310123522e-05
"ENSG00000165887.12","ANKRD2",3.95272657390181e-05
"ENSG00000166147.14","FBN1",3.95272657390181e-05
"ENSG00000231500.7","RPS18",3.95272657390181e-05
"ENSG00000179981.11","TSHZ1",3.96185157574869e-05
"ENSG00000132300.19","PTCD3",3.96391353431689e-05
"ENSG00000196470.12","SIAH1",3.96391353431689e-05
"ENSG00000204475.10","NCR3",3.96391353431689e-05
"ENSG00000125703.15","ATG4C",3.98447126442201e-05
"ENSG00000131203.13","IDO1",4.00670714816289e-05
"ENSG00000125998.8","FAM83C",4.03320968108113e-05
"ENSG00000123685.9","BATF3",4.04731080484925e-05
"ENSG00000276180.1","H4C9",4.04731080484925e-05
"ENSG00000129473.11","BCL2L2",4.04765274771936e-05
"ENSG00000145431.11","PDGFC",4.06028348223848e-05
"ENSG00000235194.9","PPP1R3E",4.09628146988223e-05
"ENSG00000053328.8","METTL24",4.0973673877275e-05
"ENSG00000163359.16","COL6A3",4.10022096079442e-05
"ENSG00000163636.11","PSMD6",4.10140512430788e-05
"ENSG00000186265.10","BTLA",4.12008213580319e-05
"ENSG00000197580.13","BCO2",4.13074328774895e-05
"ENSG00000081189.16","MEF2C",4.14109569536192e-05
"ENSG00000160336.16","ZNF761",4.15065866850655e-05
"ENSG00000175718.10","RBMXL3",4.15327542977943e-05
"ENSG00000175513.9","TSGA10IP",4.17575569529536e-05
"ENSG00000128626.12","MRPS12",4.18474087803484e-05
"ENSG00000185567.7","AHNAK2",4.19973811157326e-05
"ENSG00000155367.15","PPM1J",4.20839515573602e-05
"ENSG00000131462.8","TUBG1",4.21893178128127e-05
"ENSG00000140285.12","FGF7",4.23209191866658e-05
"ENSG00000142556.19","ZNF614",4.23209191866658e-05
"ENSG00000205846.4","CLEC6A",4.24843296603172e-05
"ENSG00000171940.13","ZNF217",4.26171899321938e-05
"ENSG00000175213.3","ZNF408",4.26171899321938e-05
"ENSG00000104341.17","LAPTM4B",4.30011943549385e-05
"ENSG00000155085.15","AK9",4.30160783612457e-05
"ENSG00000123096.12","SSPN",4.30255869003004e-05
"ENSG00000055483.19","USP36",4.32839480723948e-05
"ENSG00000181652.19","ATG9B",4.32839480723948e-05
"ENSG00000222046.2","DCDC2B",4.32839480723948e-05
"ENSG00000082497.12","SERTAD4",4.37658501315565e-05
"ENSG00000146094.15","DOK3",4.37983438674448e-05
"ENSG00000164458.10","TBXT",4.40140125170972e-05
"ENSG00000170802.16","FOXN2",4.42650958135738e-05
"ENSG00000213799.13","ZNF845",4.43332835350596e-05
"ENSG00000154451.14","GBP5",4.45951646655959e-05
"ENSG00000287080.2","H3C3",4.4771337101555e-05
"ENSG00000143344.16","RGL1",4.48503327824819e-05
"ENSG00000079246.16","XRCC5",4.50190557295184e-05
"ENSG00000101888.12","NXT2",4.52355205137436e-05
"ENSG00000116213.16","WRAP73",4.55393765856072e-05
"ENSG00000111321.11","LTBR",4.60998948427709e-05
"ENSG00000111110.12","PPM1H",4.62268269682208e-05
"ENSG00000284701.1","TMEM247",4.62593466557063e-05
"ENSG00000102804.15","TSC22D1",4.63728108152911e-05
"ENSG00000107611.16","CUBN",4.63788216740506e-05
"ENSG00000249709.8","ZNF564",4.66872723190761e-05
"ENSG00000169627.9","BOLA2B",4.66973990373404e-05
"ENSG00000126953.8","TIMM8A",4.68066025729391e-05
"ENSG00000196391.11","ZNF774",4.6881657653476e-05
"ENSG00000138346.15","DNA2",4.69354184889624e-05
"ENSG00000168056.17","LTBP3",4.70844563886226e-05
"ENSG00000189376.12","C8orf76",4.71395068248932e-05
"ENSG00000138185.20","ENTPD1",4.72005829316344e-05
"ENSG00000213030.5","CGB8",4.73239209510124e-05
"ENSG00000151651.16","ADAM8",4.75037436512051e-05
"ENSG00000132676.16","DAP3",4.79512004458478e-05
"ENSG00000146373.16","RNF217",4.79678600943456e-05
"ENSG00000156959.9","LHFPL4",4.83407184400112e-05
"ENSG00000136286.16","MYO1G",4.85668691256163e-05
"ENSG00000124260.12","MAGEA10",4.8570755863189e-05
"ENSG00000023608.5","SNAPC1",4.86430525152033e-05
"ENSG00000164694.17","FNDC1",4.88601190938596e-05
"ENSG00000073008.15","PVR",4.89934321132993e-05
"ENSG00000126215.14","XRCC3",4.89934321132993e-05
"ENSG00000137809.17","ITGA11",4.89934321132993e-05
"ENSG00000148300.12","REXO4",4.92732846791627e-05
"ENSG00000168329.14","CX3CR1",4.92732846791627e-05
"ENSG00000104164.12","BLOC1S6",4.93045043461832e-05
"ENSG00000093072.18","ADA2",4.98670879341021e-05
"ENSG00000141506.14","PIK3R5",5.01327104369583e-05
"ENSG00000138459.9","SLC35A5",5.04982999504487e-05
"ENSG00000181610.13","MRPS23",5.05268313819345e-05
"ENSG00000104626.15","ERI1",5.05272260819607e-05
"ENSG00000100968.14","NFATC4",5.05778170308003e-05
"ENSG00000115942.9","ORC2",5.0743613454423e-05
"ENSG00000158022.7","TRIM63",5.10962525197141e-05
"ENSG00000183324.11","REC114",5.11428917876043e-05
"ENSG00000132846.6","ZBED3",5.14507174188562e-05
"ENSG00000164764.11","SBSPON",5.15115059988528e-05
"ENSG00000081148.12","IMPG2",5.17173112660525e-05
"ENSG00000226792.7","C13orf42",5.17173112660525e-05
"ENSG00000186765.12","FSCN2",5.19549661526834e-05
"ENSG00000187268.12","FAM9C",5.20839841765415e-05
"ENSG00000196418.12","ZNF124",5.21358025997776e-05
"ENSG00000082512.15","TRAF5",5.21443301680786e-05
"ENSG00000167332.9","OR51E2",5.21443301680786e-05
"ENSG00000089248.7","ERP29",5.22890656267305e-05
"ENSG00000115484.15","CCT4",5.22890656267305e-05
"ENSG00000111653.20","ING4",5.23374682438658e-05
"ENSG00000104691.16","UBXN8",5.24209652538202e-05
"ENSG00000030110.13","BAK1",5.24503824383774e-05
"ENSG00000126705.15","AHDC1",5.26407800902468e-05
"ENSG00000128789.21","PSMG2",5.26407800902468e-05
"ENSG00000106591.4","MRPL32",5.29411885793427e-05
"ENSG00000187608.10","ISG15",5.29740663768081e-05
"ENSG00000075131.10","TIPIN",5.30135962016023e-05
"ENSG00000130811.12","EIF3G",5.30135962016023e-05
"ENSG00000181666.18","ZNF875",5.33905308849277e-05
"ENSG00000168615.13","ADAM9",5.36146517192788e-05
"ENSG00000135835.12","KIAA1614",5.37089223374062e-05
"ENSG00000161652.12","IZUMO2",5.37646753975234e-05
"ENSG00000166471.11","TMEM41B",5.38380858855722e-05
"ENSG00000169604.20","ANTXR1",5.39027438619335e-05
"ENSG00000112320.12","SOBP",5.39349879049029e-05
"ENSG00000083635.8","NUFIP1",5.40775963416893e-05
"ENSG00000186818.12","LILRB4",5.41598023047747e-05
"ENSG00000168757.12","TSPY2",5.41765305269066e-05
"ENSG00000105929.16","ATP6V0A4",5.43008559983008e-05
"ENSG00000162733.19","DDR2",5.43158427098951e-05
"ENSG00000130540.14","SULT4A1",5.43642537871765e-05
"ENSG00000136504.13","KAT7",5.47724668812791e-05
"ENSG00000124568.12","SLC17A1",5.47793325501028e-05
"ENSG00000153395.10","LPCAT1",5.48282577794845e-05
"ENSG00000147124.12","ZNF41",5.48660077988932e-05
"ENSG00000214944.9","ARHGEF28",5.49123532687047e-05
"ENSG00000075223.14","SEMA3C",5.51281842949961e-05
"ENSG00000237172.4","B3GNT9",5.56560058890633e-05
"ENSG00000138109.11","CYP2C9",5.57388258974813e-05
"ENSG00000162688.17","AGL",5.57752136109317e-05
"ENSG00000169594.13","BNC1",5.60197989900678e-05
"ENSG00000136709.12","WDR33",5.62919283289884e-05
"ENSG00000178074.6","C2orf69",5.62919283289884e-05
"ENSG00000147649.10","MTDH",5.65450932812032e-05
"ENSG00000125965.9","GDF5",5.66487136699949e-05
"ENSG00000135116.9","HRK",5.73772831724821e-05
"ENSG00000184220.12","CMSS1",5.73772831724821e-05
"ENSG00000147394.18","ZNF185",5.75572003706627e-05
"ENSG00000143194.13","MAEL",5.75628980888485e-05
"ENSG00000154556.18","SORBS2",5.75628980888485e-05
"ENSG00000047644.19","WWC3",5.75899679987556e-05
"ENSG00000148688.14","RPP30",5.75961185141558e-05
"ENSG00000181982.19","CCDC149",5.75961185141558e-05
"ENSG00000079150.18","FKBP7",5.76056914762633e-05
"ENSG00000185507.21","IRF7",5.7620582615264e-05
"ENSG00000085999.13","RAD54L",5.81586097448525e-05
"ENSG00000160193.12","WDR4",5.83781874682609e-05
"ENSG00000102900.13","NUP93",5.87999266567669e-05
"ENSG00000214160.10","ALG3",5.88207496025739e-05
"ENSG00000124212.6","PTGIS",5.9100681054059e-05
"ENSG00000143416.21","SELENBP1",5.9100681054059e-05
"ENSG00000164729.7","SLC35G3",5.9100681054059e-05
"ENSG00000115310.18","RTN4",5.91835587517224e-05
"ENSG00000144130.11","NT5DC4",5.91835587517224e-05
"ENSG00000120694.20","HSPH1",5.91871332785942e-05
"ENSG00000170633.16","RNF34",5.94135413292024e-05
"ENSG00000132561.14","MATN2",6.00726784782401e-05
"ENSG00000141542.11","RAB40B",6.01724773869866e-05
"ENSG00000178372.8","CALML5",6.0251556700605e-05
"ENSG00000119900.9","OGFRL1",6.09018690954624e-05
"ENSG00000132664.12","POLR3F",6.11371047976364e-05
"ENSG00000111077.18","TNS2",6.11913426396793e-05
"ENSG00000205639.12","MFSD2B",6.13509924523416e-05
"ENSG00000071462.12","BUD23",6.15020082564662e-05
"ENSG00000094804.12","CDC6",6.19362574079509e-05
"ENSG00000117400.18","MPL",6.21641444246823e-05
"ENSG00000152527.14","PLEKHH2",6.22919033503648e-05
"ENSG00000089505.18","CMTM1",6.23250759230483e-05
"ENSG00000100997.20","ABHD12",6.23250759230483e-05
"ENSG00000124575.7","H1-3",6.23250759230483e-05
"ENSG00000076003.5","MCM6",6.23438057532321e-05
"ENSG00000181722.17","ZBTB20",6.23438057532321e-05
"ENSG00000132963.8","POMP",6.25357086826695e-05
"ENSG00000142798.20","HSPG2",6.25357086826695e-05
"ENSG00000146826.17","MAP11",6.26141824210782e-05
"ENSG00000180644.8","PRF1",6.29680386261413e-05
"ENSG00000176024.18","ZNF613",6.30314456478683e-05
"ENSG00000188895.12","MSL1",6.30314456478683e-05
"ENSG00000198832.10","SELENOM",6.31663709333479e-05
"ENSG00000109794.13","FAM149A",6.33570538064948e-05
"ENSG00000134291.12","TMEM106C",6.36042122581524e-05
"ENSG00000070882.13","OSBPL3",6.36441501640867e-05
"ENSG00000237190.4","CDKN2AIPNL",6.36441501640867e-05
"ENSG00000166997.8","CNPY4",6.38449907019692e-05
"ENSG00000167601.12","AXL",6.38449907019692e-05
"ENSG00000109686.19","SH3D19",6.39293215325465e-05
"ENSG00000111817.19","DSE",6.39293215325465e-05
"ENSG00000076944.16","STXBP2",6.39327826890824e-05
"ENSG00000128383.13","APOBEC3A",6.39327826890824e-05
"ENSG00000151746.15","BICD1",6.41792090842227e-05
"ENSG00000143476.18","DTL",6.42038540898581e-05
"ENSG00000150054.18","MPP7",6.42038540898581e-05
"ENSG00000174004.6","NRROS",6.45364383740445e-05
"ENSG00000109832.14","DDX25",6.45904788957088e-05
"ENSG00000233056.3","ERVH48-1",6.48522289859563e-05
"ENSG00000103042.9","SLC38A7",6.51698536679957e-05
"ENSG00000136942.15","RPL35",6.51698536679957e-05
"ENSG00000071539.14","TRIP13",6.52389524127416e-05
"ENSG00000158639.13","PAGE5",6.52389524127416e-05
"ENSG00000162783.11","IER5",6.52389524127416e-05
"ENSG00000198793.13","MTOR",6.52389524127416e-05
"ENSG00000242498.8","ARPIN",6.52389524127416e-05
"ENSG00000131242.18","RAB11FIP4",6.53084912169622e-05
"ENSG00000149636.16","DSN1",6.53084912169622e-05
"ENSG00000135119.15","RNFT2",6.53322673514022e-05
"ENSG00000188916.9","INSYN2A",6.5332667270985e-05
"ENSG00000005100.13","DHX33",6.55313544409175e-05
"ENSG00000138336.9","TET1",6.5536638764108e-05
"ENSG00000135486.19","HNRNPA1",6.59675451480416e-05
"ENSG00000167554.15","ZNF610",6.60475536090958e-05
"ENSG00000135424.18","ITGA7",6.62691682274413e-05
"ENSG00000241685.10","ARPC1A",6.73948332569844e-05
"ENSG00000073536.18","NLE1",6.81325101710438e-05
"ENSG00000107937.19","GTPBP4",6.86054806074903e-05
"ENSG00000113643.9","RARS1",6.88462893506776e-05
"ENSG00000178997.11","EXD1",6.91930913831808e-05
"ENSG00000164611.13","PTTG1",6.93531982489187e-05
"ENSG00000144395.18","CCDC150",6.93847012136748e-05
"ENSG00000171109.19","MFN1",6.95954638865795e-05
"ENSG00000043591.6","ADRB1",6.9604022946666e-05
"ENSG00000130054.5","FAM155B",6.96702972325384e-05
"ENSG00000164162.14","ANAPC10",6.97756316376256e-05
"ENSG00000213593.10","TMX2",6.99682854301704e-05
"ENSG00000105669.14","COPE",7.02523256605755e-05
"ENSG00000286095.1","SPEGNB",7.04568413737444e-05
"ENSG00000164934.14","DCAF13",7.04615992097613e-05
"ENSG00000171126.8","KCNG3",7.06030249483297e-05
"ENSG00000246922.9","UBAP1L",7.07118085087649e-05
"ENSG00000179826.7","MRGPRX3",7.08775191096164e-05
"ENSG00000168216.13","LMBRD1",7.09885357300723e-05
"ENSG00000115607.9","IL18RAP",7.16478836199793e-05
"ENSG00000182568.17","SATB1",7.16478836199793e-05
"ENSG00000116016.14","EPAS1",7.16911855894642e-05
"ENSG00000112837.17","TBX18",7.20455688152036e-05
"ENSG00000168918.14","INPP5D",7.20455688152036e-05
"ENSG00000138095.19","LRPPRC",7.20793222678993e-05
"ENSG00000135378.4","PRRG4",7.21465370109585e-05
"ENSG00000164620.9","RELL2",7.21523600967638e-05
"ENSG00000183283.16","DAZAP2",7.26453610896523e-05
"ENSG00000153823.19","PID1",7.28146408719177e-05
"ENSG00000159212.13","CLIC6",7.2933257679483e-05
"ENSG00000071967.12","CYBRD1",7.31632954933514e-05
"ENSG00000160908.15","ZNF394",7.31632954933514e-05
"ENSG00000196711.9","ALKAL1",7.31632954933514e-05
"ENSG00000100453.13","GZMB",7.38338768807641e-05
"ENSG00000154473.18","BUB3",7.45448854231009e-05
"ENSG00000280670.3","CCDC163",7.55495453693461e-05
"ENSG00000135940.7","COX5B",7.56421058500517e-05
"ENSG00000196550.10","FAM72A",7.56421058500517e-05
"ENSG00000079616.13","KIF22",7.5665897194692e-05
"ENSG00000152234.16","ATP5F1A",7.57013829009334e-05
"ENSG00000178878.13","APOLD1",7.6049407699087e-05
"ENSG00000089685.15","BIRC5",7.69765972457167e-05
"ENSG00000100298.16","APOBEC3H",7.70812026480269e-05
"ENSG00000177694.16","NAALADL2",7.72521216588763e-05
"ENSG00000140365.16","COMMD4",7.73155200975046e-05
"ENSG00000204219.11","TCEA3",7.73155200975046e-05
"ENSG00000103723.16","AP3B2",7.78538029373568e-05
"ENSG00000142945.13","KIF2C",7.78538029373568e-05
"ENSG00000053372.5","MRTO4",7.79575730608611e-05
"ENSG00000184898.7","RBM43",7.79575730608611e-05
"ENSG00000007038.11","PRSS21",7.81154677630001e-05
"ENSG00000135334.9","AKIRIN2",7.87664101650809e-05
"ENSG00000258484.4","SPESP1",7.87664101650809e-05
"ENSG00000204086.4","RPA4",7.88290132403708e-05
"ENSG00000214929.4","SPATA31D1",7.88302591473767e-05
"ENSG00000239672.8","NME1",7.90218579125135e-05
"ENSG00000136940.14","PDCL",7.96917066691501e-05
"ENSG00000180044.5","C3orf80",8.05219609836902e-05
"ENSG00000112186.12","CAP2",8.05478961674031e-05
"ENSG00000087302.9","RTRAF",8.09226118346543e-05
"ENSG00000124786.12","SLC35B3",8.11248326164547e-05
"ENSG00000164535.15","DAGLB",8.11248326164547e-05
"ENSG00000159352.16","PSMD4",8.1141692707018e-05
"ENSG00000104826.15","LHB",8.16686655258805e-05
"ENSG00000113430.10","IRX4",8.16733577564273e-05
"ENSG00000085982.14","USP40",8.17198292722244e-05
"ENSG00000144029.12","MRPS5",8.19011294515837e-05
"ENSG00000182636.8","NDN",8.19011294515837e-05
"ENSG00000187994.14","RINL",8.19011294515837e-05
"ENSG00000119280.17","C1orf198",8.19216846636982e-05
"ENSG00000109099.16","PMP22",8.216110790254e-05
"ENSG00000160862.13","AZGP1",8.216110790254e-05
"ENSG00000165509.13","MAGEC3",8.2237666596379e-05
"ENSG00000182183.15","SHISAL2A",8.2237666596379e-05
"ENSG00000141232.5","TOB1",8.23958385119388e-05
"ENSG00000112312.10","GMNN",8.24575019713656e-05
"ENSG00000196821.10","ILRUN",8.2624970997857e-05
"ENSG00000119681.12","LTBP2",8.275480268692e-05
"ENSG00000162909.18","CAPN2",8.31669495537319e-05
"ENSG00000171503.12","ETFDH",8.32610307685502e-05
"ENSG00000084093.19","REST",8.34734183307699e-05
"ENSG00000204160.12","ZDHHC18",8.36017638057767e-05
"ENSG00000147202.18","DIAPH2",8.39041847742342e-05
"ENSG00000198513.13","ATL1",8.39041847742342e-05
"ENSG00000102891.4","MT4",8.40240617007882e-05
"ENSG00000071282.12","LMCD1",8.41627802412351e-05
"ENSG00000170801.10","HTRA3",8.47101746100097e-05
"ENSG00000163170.12","BOLA3",8.56084103542713e-05
"ENSG00000115461.5","IGFBP5",8.57737451168783e-05
"ENSG00000145332.14","KLHL8",8.57737451168783e-05
"ENSG00000197903.8","H2BC12",8.5997641366879e-05
"ENSG00000185798.8","WDR53",8.61042163585161e-05
"ENSG00000103121.9","CMC2",8.62594041396477e-05
"ENSG00000154269.15","ENPP3",8.62596063417388e-05
"ENSG00000213366.13","GSTM2",8.63969376848838e-05
"ENSG00000104375.17","STK3",8.6811003502944e-05
"ENSG00000008441.18","NFIX",8.70406440774736e-05
"ENSG00000105229.7","PIAS4",8.7048326887084e-05
"ENSG00000106785.15","TRIM14",8.7048326887084e-05
"ENSG00000043039.7","BARX2",8.72405818550489e-05
"ENSG00000164692.18","COL1A2",8.72831858740324e-05
"ENSG00000146109.5","ABT1",8.77181258553238e-05
"ENSG00000100591.8","AHSA1",8.83172498706642e-05
"ENSG00000178234.13","GALNT11",8.83447498615721e-05
"ENSG00000171056.8","SOX7",8.8478084777394e-05
"ENSG00000183155.5","RABIF",8.8613339538989e-05
"ENSG00000013810.20","TACC3",8.86680015521407e-05
"ENSG00000197769.6","MAP1LC3C",8.86923802530548e-05
"ENSG00000142173.16","COL6A2",8.87875485299815e-05
"ENSG00000188389.11","PDCD1",8.87875485299815e-05
"ENSG00000130305.17","NSUN5",8.97142068861751e-05
"ENSG00000168487.20","BMP1",9.02253794596433e-05
"ENSG00000169762.17","TAPT1",9.02253794596433e-05
"ENSG00000188130.14","MAPK12",9.02253794596433e-05
"ENSG00000198131.14","ZNF544",9.02253794596433e-05
"ENSG00000125743.10","SNRPD2",9.04732712814138e-05
"ENSG00000069535.14","MAOB",9.06918917351712e-05
"ENSG00000168807.16","SNTB2",9.07958174933806e-05
"ENSG00000108424.11","KPNB1",9.08466789102369e-05
"ENSG00000127191.18","TRAF2",9.1309541914735e-05
"ENSG00000197360.9","ZNF98",9.19249435763785e-05
"ENSG00000165949.12","IFI27",9.22719338671098e-05
"ENSG00000153086.14","ACMSD",9.24328738944477e-05
"ENSG00000110934.13","BIN2",9.26475757652898e-05
"ENSG00000066923.17","STAG3",9.28605594546674e-05
"ENSG00000163938.17","GNL3",9.2982188499649e-05
"ENSG00000100601.10","ALKBH1",9.33614539011142e-05
"ENSG00000189221.10","MAOA",9.39209034399438e-05
"ENSG00000106034.18","CPED1",9.40347227592278e-05
"ENSG00000204866.8","IGFL2",9.44038731008022e-05
"ENSG00000110318.15","CEP126",9.4756602477122e-05
"ENSG00000116667.15","C1orf21",9.51668506385823e-05
"ENSG00000103489.12","XYLT1",9.58115204526504e-05
"ENSG00000137055.15","PLAA",9.61165584394707e-05
"ENSG00000124532.15","MRS2",9.64900704775866e-05
"ENSG00000089639.11","GMIP",9.67194811779548e-05
"ENSG00000145979.18","TBC1D7",9.69860131336653e-05
"ENSG00000188817.8","SNTN",9.7047690075789e-05
"ENSG00000164520.11","RAET1E",9.70951248232971e-05
"ENSG00000049656.14","CLPTM1L",9.74470894021326e-05
"ENSG00000112977.16","DAP",9.74745212360563e-05
"ENSG00000170638.10","TRABD",9.77905099450678e-05
"ENSG00000134717.18","BTF3L4",9.7842983797124e-05
"ENSG00000145743.17","FBXL17",9.79279741488772e-05
"ENSG00000141076.18","UTP4",9.79591496656996e-05
"ENSG00000178921.14","PFAS",9.81595372593383e-05
"ENSG00000174307.7","PHLDA3",9.83935472697129e-05
"ENSG00000148303.17","RPL7A",9.84241187197276e-05
"ENSG00000116514.17","RNF19B",9.87808215039836e-05
"ENSG00000050165.18","DKK3",9.90932912189919e-05
"ENSG00000226372.4","DCAF8L1",9.92539633524954e-05
"ENSG00000162493.16","PDPN",9.96082472425867e-05
"ENSG00000100982.12","PCIF1",9.96882080561443e-05
"ENSG00000268629.8","TEX13A",0.000100106100832952
"ENSG00000234068.7","PAGE2",0.000100239584981205
"ENSG00000163029.16","SMC6",0.00010028683340386
"ENSG00000198355.5","PIM3",0.00010028683340386
"ENSG00000105821.15","DNAJC2",0.000100693716657484
"ENSG00000173660.12","UQCRH",0.00010072096025152
"ENSG00000105700.11","KXD1",0.000101353446019647
"ENSG00000143119.14","CD53",0.000101460030607501
"ENSG00000159596.7","TMEM69",0.000101470029378302
"ENSG00000039560.14","RAI14",0.000102126633530702
"ENSG00000120215.10","MLANA",0.000102126633530702
"ENSG00000159593.15","NAE1",0.000102126633530702
"ENSG00000163864.17","NMNAT3",0.000102126633530702
"ENSG00000170925.3","TEX13B",0.000102475904044996
"ENSG00000121390.19","PSPC1",0.000102716783755978
"ENSG00000169218.14","RSPO1",0.000103217261152431
"ENSG00000080845.18","DLGAP4",0.000103454662035426
"ENSG00000149294.17","NCAM1",0.000103454662035426
"ENSG00000128791.12","TWSG1",0.000103467590914255
"ENSG00000118094.12","TREH",0.000104388592600055
"ENSG00000131435.13","PDLIM4",0.000105017423235357
"ENSG00000181938.14","GINS3",0.00010509884323428
"ENSG00000103335.22","PIEZO1",0.000105114419726175
"ENSG00000118939.18","UCHL3",0.000105237511065871
"ENSG00000103429.11","BFAR",0.000105237859158426
"ENSG00000144218.19","AFF3",0.000105426511041565
"ENSG00000088038.19","CNOT3",0.000105565368552999
"ENSG00000187764.11","SEMA4D",0.000105565368552999
"ENSG00000144306.15","SCRN3",0.000105731478091485
"ENSG00000018236.15","CNTN1",0.000106565882542536
"ENSG00000143869.7","GDF7",0.000106565882542536
"ENSG00000164163.11","ABCE1",0.000106565882542536
"ENSG00000173674.11","EIF1AX",0.000106565882542536
"ENSG00000131773.14","KHDRBS3",0.000106756056054142
"ENSG00000121486.12","TRMT1L",0.000107012420421555
"ENSG00000145649.8","GZMA",0.000107012420421555
"ENSG00000128040.11","SPINK2",0.000107567270903681
"ENSG00000144659.13","SLC25A38",0.000107567270903681
"ENSG00000173848.19","NET1",0.000107567270903681
"ENSG00000125755.19","SYMPK",0.000107845541787664
"ENSG00000188732.11","FAM221A",0.000107868544440452
"ENSG00000111229.16","ARPC3",0.000108232556137707
"ENSG00000123636.18","BAZ2B",0.000108711012497706
"ENSG00000185630.19","PBX1",0.000108960788466507
"ENSG00000116030.17","SUMO1",0.000109017039619475
"ENSG00000159961.2","OR3A3",0.000109410202173932
"ENSG00000131467.11","PSME3",0.00010974282388472
"ENSG00000186141.9","POLR3C",0.000109758712676242
"ENSG00000176393.11","RNPEP",0.000109881957860518
"ENSG00000179673.5","RPRML",0.000109983984777231
"ENSG00000079462.8","PAFAH1B3",0.0001104787320815
"ENSG00000242110.8","AMACR",0.000110533300827665
"ENSG00000101346.14","POFUT1",0.000110982382548448
"ENSG00000121594.12","CD80",0.000111183209741365
"ENSG00000120699.13","EXOSC8",0.00011216518553046
"ENSG00000138674.17","SEC31A",0.00011216518553046
"ENSG00000112242.15","E2F3",0.000112497994333168
"ENSG00000185298.13","CCDC137",0.00011272507932798
"ENSG00000092200.12","RPGRIP1",0.00011288046660416
"ENSG00000148606.13","POLR3A",0.000112905469899307
"ENSG00000138814.17","PPP3CA",0.00011342895434065
"ENSG00000131871.15","SELENOS",0.000113544133963507
"ENSG00000121039.10","RDH10",0.000114391384564937
"ENSG00000085840.13","ORC1",0.000114869113500308
"ENSG00000134697.13","GNL2",0.000115271319613724
"ENSG00000108829.10","LRRC59",0.000115356664157981
"ENSG00000053254.16","FOXN3",0.000115723941047693
"ENSG00000278023.7","RDM1",0.000116089197460653
"ENSG00000117395.13","EBNA1BP2",0.000116562981690221
"ENSG00000136010.14","ALDH1L2",0.000116924107160577
"ENSG00000005889.16","ZFX",0.000117533926664127
"ENSG00000224420.3","ADM5",0.000117829084606301
"ENSG00000049618.24","ARID1B",0.000118341540592712
"ENSG00000265354.4","TIMM23",0.000118508957546708
"ENSG00000171819.5","ANGPTL7",0.000118570017482298
"ENSG00000039139.9","DNAH5",0.000118843990889187
"ENSG00000147155.11","EBP",0.000119190952526556
"ENSG00000134504.14","KCTD1",0.000120129019239482
"ENSG00000168003.17","SLC3A2",0.000120383306905678
"ENSG00000223802.8","CERS1",0.000120383306905678
"ENSG00000050438.17","SLC4A8",0.000120433957200948
"ENSG00000085276.19","MECOM",0.000121609148864249
"ENSG00000156299.13","TIAM1",0.000121609148864249
"ENSG00000180233.11","ZNRF2",0.000121609148864249
"ENSG00000170485.17","NPAS2",0.000121681782383554
"ENSG00000155329.12","ZCCHC10",0.000122181890163836
"ENSG00000196576.15","PLXNB2",0.000122362175475454
"ENSG00000065328.17","MCM10",0.000122936762350291
"ENSG00000148175.13","STOM",0.000123330134113937
"ENSG00000005243.10","COPZ2",0.000123500721184634
"ENSG00000123505.19","AMD1",0.000123642434475302
"ENSG00000152580.8","IGSF10",0.000123642434475302
"ENSG00000172915.18","NBEA",0.000124042433641006
"ENSG00000120805.14","ARL1",0.000124109747385431
"ENSG00000189182.10","KRT77",0.000125226776063588
"ENSG00000181472.5","ZBTB2",0.00012539975316605
"ENSG00000151689.13","INPP1",0.000125522584946272
"ENSG00000153310.19","CYRIB",0.0001259942473397
"ENSG00000112584.14","FAM120B",0.000126603370595873
"ENSG00000079313.15","REXO1",0.000127583610480326
"ENSG00000185272.14","RBM11",0.000128771185437291
"ENSG00000122707.12","RECK",0.000128925630195302
"ENSG00000135407.10","AVIL",0.000129666581204206
"ENSG00000148835.11","TAF5",0.000129777631609242
"ENSG00000250374.4","TRIM75P",0.000129857027817498
"ENSG00000143153.13","ATP1B1",0.000130224233642717
"ENSG00000004864.14","SLC25A13",0.000130305282103783
"ENSG00000187116.14","LILRA5",0.000130351089182858
"ENSG00000126231.15","PROZ",0.000130356418642199
"ENSG00000196150.14","ZNF250",0.000130377973239026
"ENSG00000061455.11","PRDM6",0.000130581323182101
"ENSG00000102910.14","LONP2",0.000130772819984211
"ENSG00000125885.13","MCM8",0.000131077167152243
"ENSG00000187961.14","KLHL17",0.000132089592523259
"ENSG00000213859.7","KCTD11",0.000132487182530658
"ENSG00000185561.10","TLCD2",0.000133359685213439
"ENSG00000154611.15","PSMA8",0.000133763550749881
"ENSG00000138376.11","BARD1",0.000134022691398257
"ENSG00000143033.18","MTF2",0.000134058976897474
"ENSG00000163902.12","RPN1",0.000134635859219921
