;seminoma vs non-seminoma Fold Change;seminoma vs non-seminoma pval;seminoma vs non-seminoma fdr;seminoma vs non-seminoma significant;embryonal vs seminoma Fold Change;embryonal vs seminoma pval;embryonal vs seminoma fdr;embryonal vs seminoma significant;embryonal vs non_embryonal_non_seminoma Fold Change;embryonal vs non_embryonal_non_seminoma pval;embryonal vs non_embryonal_non_seminoma fdr;embryonal vs non_embryonal_non_seminoma significant;teratoma vs non-teratoma Fold Change;teratoma vs non-teratoma pval;teratoma vs non-teratoma fdr;teratoma vs non-teratoma significant;KIT-mutated seminoma vs KIT-wildtype seminoma Fold Change;KIT-mutated seminoma vs KIT-wildtype seminoma pval;KIT-mutated seminoma vs KIT-wildtype seminoma fdr;KIT-mutated seminoma vs KIT-wildtype seminoma significant
hsa-mir-31, mature,MIMAT0000089;;;;;;;;;;;;;;;;;;;;
hsa-mir-31, mature,MIMAT0004504;;;;;;;;;;;;;;;;;;;;
hsa-mir-3115, mature,MIMAT0014977;;;;;;;;;;;;;;;;;;;;
hsa-mir-3116-1, mature,MIMAT0014978;;;;;;;;;;;;;;;;;;;;
hsa-mir-3117, mature,MIMAT0014979;;;;;;;;;;;;;;;;;;;;
hsa-mir-3117, mature,MIMAT0019197;;;;;;;;;;;;;;;;;;;;
hsa-mir-3119-2, mature,MIMAT0014981;;;;;;;;;;;;;;;;;;;;
hsa-mir-3120, mature,MIMAT0014982;;;;;;;;;;;;;;;;;;;;
hsa-mir-3120, mature,MIMAT0019198;;;;;;;;;;;;;;;;;;;;
hsa-mir-3121, mature,MIMAT0014983;;;;;;;;;;;;;;;;;;;;
hsa-mir-3121, mature,MIMAT0019199;;;;;;;;;;;;;;;;;;;;
hsa-mir-3124, mature,MIMAT0014986;;;;;;;;;;;;;;;;;;;;
hsa-mir-3124, mature,MIMAT0019200;;;;;;;;;;;;;;;;;;;;
hsa-mir-3125, mature,MIMAT0014988;;;;;;;;;;;;;;;;;;;;
hsa-mir-3126, mature,MIMAT0014989;;;;;;;;;;;;;;;;;;;;
hsa-mir-3126, mature,MIMAT0015377;;;;;;;;;;;;;;;;;;;;
hsa-mir-3127, mature,MIMAT0014990;;;;;;;;;;;;;;;;;;;;
hsa-mir-3127, mature,MIMAT0019201;;;;;;;;;;;;;;;;;;;;
hsa-mir-3128, mature,MIMAT0014991;;;;;;;;;;;;;;;;;;;;
hsa-mir-3129, mature,MIMAT0014992;;;;;;;;;;;;;;;;;;;;
hsa-mir-3129, mature,MIMAT0019202;;;;;;;;;;;;;;;;;;;;
hsa-mir-3130-1, mature,MIMAT0014994;;;;;;;;;;;;;;;;;;;;
hsa-mir-3130-1, mature,MIMAT0014995;;;;;;;;;;;;;;;;;;;;
hsa-mir-3131, mature,MIMAT0014996;;;;;;;;;;;;;;;;;;;;
hsa-mir-3132, mature,MIMAT0014997;;;;;;;;;;;;;;;;;;;;
hsa-mir-3133, mature,MIMAT0014998;;;;;;;;;;;;;;;;;;;;
hsa-mir-3135a, mature,MIMAT0015001;;;;;;;;;;;;;;;;;;;;
hsa-mir-3136, mature,MIMAT0015003;;;;;;;;;;;;;;;;;;;;
hsa-mir-3136, mature,MIMAT0019203;;;;;;;;;;;;;;;;;;;;
hsa-mir-3137, mature,MIMAT0015005;;;;;;;;;;;;;;;;;;;;
hsa-mir-3138, mature,MIMAT0015006;;;;;;;;;;;;;;;;;;;;
hsa-mir-3139, mature,MIMAT0015007;;;;;;;;;;;;;;;;;;;;
hsa-mir-3140, mature,MIMAT0015008;;;;;;;;;;;;;;;;;;;;
hsa-mir-3140, mature,MIMAT0019204;;;;;;;;;;;;;;;;;;;;
hsa-mir-3141, mature,MIMAT0015010;;;;;;;;;;;;;;;;;;;;
hsa-mir-3142, mature,MIMAT0015011;;;;;;;;;;;;;;;;;;;;
hsa-mir-3143, mature,MIMAT0015012;;;;;;;;;;;;;;;;;;;;
hsa-mir-3144, mature,MIMAT0015014;;;;;;;;;;;;;;;;;;;;
hsa-mir-3144, mature,MIMAT0015015;;;;;;;;;;;;;;;;;;;;
hsa-mir-3145, mature,MIMAT0015016;;;;;;;;;;;;;;;;;;;;
hsa-mir-3145, mature,MIMAT0019205;;;;;;;;;;;;;;;;;;;;
hsa-mir-3146, mature,MIMAT0015018;;;;;;;;;;;;;;;;;;;;
hsa-mir-3147, mature,MIMAT0015019;;;;;;;;;;;;;;;;;;;;
hsa-mir-3148, mature,MIMAT0015021;;;;;;;;;;;;;;;;;;;;
hsa-mir-3149, mature,MIMAT0015022;;;;;;;;;;;;;;;;;;;;
hsa-mir-3150a, mature,MIMAT0015023;;;;;;;;;;;;;;;;;;;;
hsa-mir-3150a, mature,MIMAT0019206;;;;;;;;;;;;;;;;;;;;
hsa-mir-3150b, mature,MIMAT0018194;;;;;;;;;;;;;;;;;;;;
hsa-mir-3150b, mature,MIMAT0019226;;;;;;;;;;;;;;;;;;;;
hsa-mir-3151, mature,MIMAT0015024;;;;;;;;;;;;;;;;;;;;
hsa-mir-3152, mature,MIMAT0015025;;;;;;;;;;;;;;;;;;;;
hsa-mir-3152, mature,MIMAT0019207;;;;;;;;;;;;;;;;;;;;
hsa-mir-3153, mature,MIMAT0015026;;;;;;;;;;;;;;;;;;;;
hsa-mir-3154, mature,MIMAT0015028;;;;;;;;;;;;;;;;;;;;
hsa-mir-3155a, mature,MIMAT0015029;;;;;;;;;;;;;;;;;;;;
hsa-mir-3155b, mature,MIMAT0019012;;;;;;;;;;;;;;;;;;;;
hsa-mir-3156-1, mature,MIMAT0015030;;;;;;;;;;;;;;;;;;;;
hsa-mir-3156-1, mature,MIMAT0019209;;;;;;;;;;;;;;;;;;;;
hsa-mir-3157, mature,MIMAT0015031;;;;;;;;;;;;;;;;;;;;
hsa-mir-3157, mature,MIMAT0019210;;;;;;;;;;;;;;;;;;;;
hsa-mir-3158-1, mature,MIMAT0015032;;;;;;;;;;;;;;;;;;;;
hsa-mir-3158-1, mature,MIMAT0019211;;;;;;;;;;;;;;;;;;;;
hsa-mir-3159, mature,MIMAT0015033;;;;;;;;;;;;;;;;;;;;
hsa-mir-3160-1, mature,MIMAT0015034;;;;;;;;;;;;;;;;;;;;
hsa-mir-3160-1, mature,MIMAT0019212;;;;;;;;;;;;;;;;;;;;
hsa-mir-3161, mature,MIMAT0015035;;;;;;;;;;;;;;;;;;;;
hsa-mir-3162, mature,MIMAT0015036;;;;;;;;;;;;;;;;;;;;
hsa-mir-3162, mature,MIMAT0019213;;;;;;;;;;;;;;;;;;;;
hsa-mir-3163, mature,MIMAT0015037;;;;;;;;;;;;;;;;;;;;
hsa-mir-3164, mature,MIMAT0015038;;;;;;;;;;;;;;;;;;;;
hsa-mir-3165, mature,MIMAT0015039;;;;;;;;;;;;;;;;;;;;
hsa-mir-3166, mature,MIMAT0015040;;;;;;;;;;;;;;;;;;;;
hsa-mir-3167, mature,MIMAT0015042;;;;;;;;;;;;;;;;;;;;
hsa-mir-3169, mature,MIMAT0015044;;;;;;;;;;;;;;;;;;;;
hsa-mir-3170, mature,MIMAT0015045;;;;;;;;;;;;;;;;;;;;
hsa-mir-3171, mature,MIMAT0015046;;;;;;;;;;;;;;;;;;;;
hsa-mir-3173, mature,MIMAT0015048;;;;;;;;;;;;;;;;;;;;
hsa-mir-3173, mature,MIMAT0019214;;;;;;;;;;;;;;;;;;;;
hsa-mir-3174, mature,MIMAT0015051;;;;;;;;;;;;;;;;;;;;
hsa-mir-3175, mature,MIMAT0015052;;;;;;;;;;;;;;;;;;;;
hsa-mir-3176, mature,MIMAT0015053;;;;;;;;;;;;;;;;;;;;
hsa-mir-3177, mature,MIMAT0015054;;;;;;;;;;;;;;;;;;;;
hsa-mir-3177, mature,MIMAT0019215;;;;;;;;;;;;;;;;;;;;
hsa-mir-3178, mature,MIMAT0015055;;;;;;;;;;;;;;;;;;;;
hsa-mir-3180-5, mature,MIMAT0018178;;;;;;;;;;;;;;;;;;;;
hsa-mir-3181, mature,MIMAT0015061;;;;;;;;;;;;;;;;;;;;
hsa-mir-3182, mature,MIMAT0015062;;;;;;;;;;;;;;;;;;;;
hsa-mir-3183, mature,MIMAT0015063;;;;;;;;;;;;;;;;;;;;
hsa-mir-3184, mature,MIMAT0015064;;;;;;;;;;;;;;;;;;;;
hsa-mir-3184, mature,MIMAT0022731;;;;;;;;;;;;;;;;;;;;
hsa-mir-3185, mature,MIMAT0015065;;;;;;;;;;;;;;;;;;;;
hsa-mir-3186, mature,MIMAT0015067;;;;;;;;;;;;;;;;;;;;
hsa-mir-3187, mature,MIMAT0015069;;;;;;;;;;;;;;;;;;;;
hsa-mir-3187, mature,MIMAT0019216;;;;;;;;;;;;;;;;;;;;
hsa-mir-3188, mature,MIMAT0015070;;;;;;;;;;;;;;;;;;;;
hsa-mir-3189, mature,MIMAT0015071;;;;;;;;;;;;;;;;;;;;
hsa-mir-3189, mature,MIMAT0019217;;;;;;;;;;;;;;;;;;;;
hsa-mir-3190, mature,MIMAT0015073;;;;;;;;;;;;;;;;;;;;
hsa-mir-3190, mature,MIMAT0022839;;;;;;;;;;;;;;;;;;;;
hsa-mir-3191, mature,MIMAT0015075;;;;;;;;;;;;;;;;;;;;
hsa-mir-3191, mature,MIMAT0022732;;;;;;;;;;;;;;;;;;;;
hsa-mir-3192, mature,MIMAT0015076;;;;;;;;;;;;;;;;;;;;
hsa-mir-3192, mature,MIMAT0027027;;;;;;;;;;;;;;;;;;;;
hsa-mir-3193, mature,MIMAT0015077;;;;;;;;;;;;;;;;;;;;
hsa-mir-3194, mature,MIMAT0015078;;;;;;;;;;;;;;;;;;;;
hsa-mir-3194, mature,MIMAT0019218;;;;;;;;;;;;;;;;;;;;
hsa-mir-3195, mature,MIMAT0015079;;;;;;;;;;;;;;;;;;;;
hsa-mir-3196, mature,MIMAT0015080;;;;;;;;;;;;;;;;;;;;
hsa-mir-3197, mature,MIMAT0015082;;;;;;;;;;;;;;;;;;;;
hsa-mir-3198-1, mature,MIMAT0015083;;;;;;;;;;;;;;;;;;;;
hsa-mir-3199-1, mature,MIMAT0015084;;;;;;;;;;;;;;;;;;;;
hsa-mir-32, mature,MIMAT0000090;;;;;;;;;;;;;;;;;;;;
hsa-mir-32, mature,MIMAT0004505;;;;;;;;;;;;;;;;;;;;
hsa-mir-3200, mature,MIMAT0015085;;;;;;;;;;;;;;;;;;;;
hsa-mir-3200, mature,MIMAT0017392;;;;;;;;;;;;;;;;;;;;
hsa-mir-3202-1, mature,MIMAT0015089;;;;;;;;;;;;;;;;;;;;
hsa-mir-320a, mature,MIMAT0000510;-1.0622579759101247;0.7830818142642723;0.8024770294782481;False;-2.029315126021625;5.35516767938958e-10;1.1551861708397523e-08;True;-2.567080709992515;0.00040371028645876144;0.0016981125140977313;True;1.5483425734520602;0.1961747888028099;0.2690397103581393;False;1.0343275751953251;0.9504311480798198;0.9696706450045125;False
hsa-mir-320b-1, mature,MIMAT0005792;;;;;;;;;;;;;;;;;;;;
hsa-mir-320c-1, mature,MIMAT0005793;;;;;;;;;;;;;;;;;;;;
hsa-mir-320d-1, mature,MIMAT0006764;;;;;;;;;;;;;;;;;;;;
hsa-mir-320e, mature,MIMAT0015072;;;;;;;;;;;;;;;;;;;;
hsa-mir-323a, mature,MIMAT0000755;2.2620088983929545;9.128318976841684e-06;2.0009758816785415e-05;True;-1.3743341521903312;0.8184145454001753;0.8378345515622134;False;-4.416984555423824;0.001861233058218143;0.005599883809943283;True;2.605260265396723;0.15367882526274407;0.22548508859511793;False;-2.1187104774890884;0.0020179995838153675;0.008767860260715046;True
hsa-mir-323a, mature,MIMAT0004696;;;;;;;;;;;;;;;;;;;;
hsa-mir-323b, mature,MIMAT0001630;;;;;;;;;;;;;;;;;;;;
hsa-mir-323b, mature,MIMAT0015050;5.19637897263721;4.685667598702001e-06;1.0999687767165689e-05;True;;;;;-4.7227344711661825;0.003722896807433201;0.00900784821938383;True;6.386290476253423;0.07910853084149493;0.1444791486100257;False;;;;
hsa-mir-324, mature,MIMAT0000761;2.5562911482522126;1.0531472610565653e-09;8.93824983101854e-09;True;;;;;-3.950655853426329;2.2846083897042926e-05;0.00024702328213677664;True;5.3582551886158125;0.001950937224136546;0.0070485473904288104;True;;;;
hsa-mir-324, mature,MIMAT0000762;;;;;;;;;-3.3679402529603646;1.6382471528565295e-05;0.00020993833884754045;True;2.712568568000451;0.02856890799703622;0.06988159128017273;False;;;;
hsa-mir-326, mature,MIMAT0000756;;;;;;;;;;;;;;;;;;;;
hsa-mir-328, mature,MIMAT0000752;1.121006412694137;0.0028897432338445823;0.004270111653582842;True;;;;;-3.1364396924364377;0.0008973862919963524;0.0031363197679872517;True;2.6432447211962997;0.07477580013877605;0.14194728161937148;False;;;;
hsa-mir-328, mature,MIMAT0026486;;;;;;;;;;;;;;;;;;;;
hsa-mir-329-1, mature,MIMAT0001629;;;;;;;;;-3.631521408440345;0.0025598025430060155;0.0070292990466673125;True;;;;;;;;
hsa-mir-329-1, mature,MIMAT0026555;;;;;;;;;;;;;;;;;;;;
hsa-mir-330, mature,MIMAT0000751;;;;;;;;;;;;;;;;;;;;
hsa-mir-330, mature,MIMAT0004693;;;;;;;;;;;;;;;;;;;;
hsa-mir-331, mature,MIMAT0000760;;;;;;;;;;;;;;;;;;;;
hsa-mir-331, mature,MIMAT0004700;;;;;;;;;;;;;;;;;;;;
hsa-mir-335, mature,MIMAT0000765;4.773074284679259;2.2278341006493747e-10;2.234585113075585e-09;True;;;;;-5.759626038440135;0.0002864945392346167;0.0013395555483132076;True;5.538349937928667;0.025981604512903496;0.06563773771680884;False;;;;
hsa-mir-335, mature,MIMAT0004703;3.920651270784595;9.800886723786949e-08;3.9562115921627807e-07;True;2.188863842580398;0.00246330420262391;0.005551625889495679;True;-1.6733502701904373;0.09554994886822;0.12914172776720362;False;1.83297886697026;0.4213689680905721;0.4815645349606538;False;-1.3871796478940401;0.28929431090450697;0.4556385396745985;False
hsa-mir-337, mature,MIMAT0000754;2.0639504423404054;2.5967179075241866e-05;5.0858794520148274e-05;True;-1.0823626915610793;0.9491727603832751;0.9523261582583027;False;-3.272178090657958;0.003080868959156461;0.0078380930872657;True;3.811056983937979;0.06313815071065175;0.1255291043714733;False;-1.170211238237757;0.007302943221583788;0.023900541452456032;True
hsa-mir-337, mature,MIMAT0004695;;;;;;;;;;;;;;;;;;;;
hsa-mir-338, mature,MIMAT0000763;2.254826911072831;1.2388416304073025e-07;4.713294019135829e-07;True;1.3773575248420535;0.030141311031172527;0.05142754763510793;False;-2.919259069870874;4.2556800014714804e-05;0.0003285524852089724;True;3.091654999744099;0.05667412371941514;0.11611283883977735;False;1.0332318311397328;0.1532097938753455;0.26999208431179766;False
hsa-mir-338, mature,MIMAT0004701;;;;;;;;;;;;;;;;;;;;
hsa-mir-339, mature,MIMAT0000764;1.1695258246714642;0.35834350109046076;0.39537232953647505;False;;;;;-1.018304665893815;0.32553585923718986;0.3857376962194099;False;;;;;-1.2998492017793015;0.003601082832333737;0.012781308080959179;True
hsa-mir-339, mature,MIMAT0004702;;;;;;;;;;;;;;;;;;;;
hsa-mir-33a, mature,MIMAT0000091;;;;;;;;;;;;;;;;;;;;
hsa-mir-33a, mature,MIMAT0004506;;;;;;;;;;;;;;;;;;;;
hsa-mir-33b, mature,MIMAT0003301;;;;;;;;;;;;;;;;;;;;
hsa-mir-33b, mature,MIMAT0004811;;;;;;;;;;;;;;;;;;;;
hsa-mir-340, mature,MIMAT0000750;;;;;;;;;;;;;;;;;;;;
hsa-mir-340, mature,MIMAT0004692;;;;;;;;;;;;;;;;;;;;
hsa-mir-342, mature,MIMAT0000753;-1.8249304695305877;7.251221966703171e-11;9.907990407179001e-10;True;-2.1066557847886838;2.955971786087894e-10;6.866949841527261e-09;True;-1.056879457110044;0.918253341917867;0.9344578126575941;False;-1.513239105741776;0.08243339502589445;0.14679851167174465;False;1.1067539886616795;0.0844326888242231;0.17158901277180824;False
hsa-mir-342, mature,MIMAT0004694;;;;;;;;;;;;;;;;;;;;
hsa-mir-345, mature,MIMAT0000772;;;;;;;;;;;;;;;;;-1.7345681507614885;0.00030399937733909156;0.0021887955168414593;True
hsa-mir-345, mature,MIMAT0022698;;;;;;;;;;;;;;;;;;;;
hsa-mir-346, mature,MIMAT0000773;;;;;;;;;;;;;;;;;;;;
hsa-mir-34a, mature,MIMAT0000255;1.5639567786825386;0.000323429237002479;0.0005379652133056309;True;1.8731033562723367;4.038571274886481e-06;2.710330055590483e-05;True;2.0073243396063964;0.00017283906135314909;0.0008667002206983997;True;-1.4124106913392573;0.709995549967108;0.7512587490167473;False;1.0494592619807028;0.21183253657201934;0.3535218491135687;False
hsa-mir-34a, mature,MIMAT0004557;;;;;;;;;;;;;;;;;;;;
hsa-mir-34b, mature,MIMAT0000685;;;;;;;;;;;;;;;;;;;;
hsa-mir-34b, mature,MIMAT0004676;;;;;;;;;;;;;;;;;;;;
hsa-mir-34c, mature,MIMAT0000686;;;;;;;;;3.2965078095398477;0.5615546962870269;0.609084404123233;False;-2.7203657696663615;0.561811627364387;0.6189137927686361;False;;;;
hsa-mir-34c, mature,MIMAT0004677;;;;;;;;;;;;;;;;;;;;
hsa-mir-3529, mature,MIMAT0019828;;;;;;;;;;;;;;;;;;;;
hsa-mir-3529, mature,MIMAT0022741;;;;;;;;;;;;;;;;;;;;
hsa-mir-3591, mature,MIMAT0019876;;;;;;;;;;;;;;;;;;;;
hsa-mir-3591, mature,MIMAT0019877;;;;;;;;;;;;;;;;;;;;
hsa-mir-3605, mature,MIMAT0017981;;;;;;;;;;;;;;;;;;;;
hsa-mir-3605, mature,MIMAT0017982;;;;;;;;;;;;;;;;;;;;
hsa-mir-3606, mature,MIMAT0017983;;;;;;;;;;;;;;;;;;;;
hsa-mir-3606, mature,MIMAT0022965;;;;;;;;;;;;;;;;;;;;
hsa-mir-3607, mature,MIMAT0017984;;;;;;;;;;;;;;;;;;;;
hsa-mir-3607, mature,MIMAT0017985;-1.661486328079725;3.1510545288618954e-05;6.063947959612136e-05;True;1.0194733526416684;0.9626842826708804;0.9626842826708804;False;3.609265873608351;3.925628914174704e-06;0.00010448212340803442;True;-4.7430544145360045;3.694791052067212e-27;2.069082989157639e-25;True;-1.4733553984042513;0.0011913028889074652;0.006004166560093625;True
hsa-mir-3609, mature,MIMAT0017986;;;;;;;;;;;;;;;;;;;;
hsa-mir-361, mature,MIMAT0000703;1.032673717378777;0.8025861805849612;0.8199260054741425;False;-1.6921201935988626;4.862699305097725e-08;5.439019222738937e-07;True;-2.112467206335508;6.239388138143334e-05;0.0003925142355995625;True;-1.0501284119149126;0.7054967183183796;0.7501484093511884;False;1.0374409246660494;0.3654192972484507;0.548128945872676;False
hsa-mir-361, mature,MIMAT0004682;-1.6165938614012398;1.0333842429056795e-13;6.128715243104207e-12;True;-1.732809566858407;4.728653972606095e-11;1.4280534997270405e-09;True;1.040254330558053;0.9705538348390428;0.9761965896927582;False;-1.4116714597006015;0.0389739792004575;0.08730171340902479;False;-1.0029346912145551;0.8741094962134287;0.9216552010283852;False
hsa-mir-3610, mature,MIMAT0017987;;;;;;;;;;;;;;;;;;;;
hsa-mir-3611, mature,MIMAT0017988;;;;;;;;;;;;;;;;;;;;
hsa-mir-3612, mature,MIMAT0017989;;;;;;;;;;;;;;;;;;;;
hsa-mir-3613, mature,MIMAT0017990;;;;;;;;;;;;;;;;;;;;
hsa-mir-3613, mature,MIMAT0017991;;;;;;;;;;;;;;;;;;;;
hsa-mir-3614, mature,MIMAT0017992;;;;;;;;;;;;;;;;;;;;
hsa-mir-3614, mature,MIMAT0017993;;;;;;;;;;;;;;;;;;;;
hsa-mir-3615, mature,MIMAT0017994;;;;;;;;;;;;;;;;;;;;
hsa-mir-3616, mature,MIMAT0017995;;;;;;;;;;;;;;;;;;;;
hsa-mir-3616, mature,MIMAT0017996;;;;;;;;;;;;;;;;;;;;
hsa-mir-3617, mature,MIMAT0017997;;;;;;;;;;;;;;;;;;;;
hsa-mir-3617, mature,MIMAT0022966;;;;;;;;;;;;;;;;;;;;
hsa-mir-3618, mature,MIMAT0017998;;;;;;;;;;;;;;;;;;;;
hsa-mir-3619, mature,MIMAT0017999;;;;;;;;;;;;;;;;;;;;
hsa-mir-3619, mature,MIMAT0019219;;;;;;;;;;;;;;;;;;;;
hsa-mir-362, mature,MIMAT0000705;;;;;;;;;;;;;;;;;;;;
hsa-mir-362, mature,MIMAT0004683;;;;;;;;;;;;;;;;;;;;
hsa-mir-3620, mature,MIMAT0018001;;;;;;;;;;;;;;;;;;;;
hsa-mir-3620, mature,MIMAT0022967;;;;;;;;;;;;;;;;;;;;
hsa-mir-3621, mature,MIMAT0018002;;;;;;;;;;;;;;;;;;;;
hsa-mir-3622a, mature,MIMAT0018003;;;;;;;;;;;;;;;;;;;;
hsa-mir-3622a, mature,MIMAT0018004;;;;;;;;;;;;;;;;;;;;
hsa-mir-3622b, mature,MIMAT0018005;;;;;;;;;;;;;;;;;;;;
hsa-mir-3622b, mature,MIMAT0018006;;;;;;;;;;;;;;;;;;;;
hsa-mir-363, mature,MIMAT0000707;4.444368715647978;6.683290859789086e-07;1.9236254561653808e-06;True;;;;;-1.9366551288794425;0.017232998289172786;0.030421517388029506;True;4.003632235922323;0.16543163066681396;0.2375428542908098;False;;;;
hsa-mir-363, mature,MIMAT0003385;;;;;;;;;;;;;;;;;;;;
hsa-mir-3646, mature,MIMAT0018065;;;;;;;;;;;;;;;;;;;;
hsa-mir-3649, mature,MIMAT0018069;;;;;;;;;;;;;;;;;;;;
hsa-mir-3650, mature,MIMAT0018070;;;;;;;;;;;;;;;;;;;;
hsa-mir-3651, mature,MIMAT0018071;;;;;;;;;;;;;;;;;;;;
hsa-mir-3652, mature,MIMAT0018072;;;;;;;;;;;;;;;;;;;;
hsa-mir-3653, mature,MIMAT0018073;;;;;;;;;;;;;;;;;;;;
hsa-mir-3653, mature,MIMAT0032110;;;;;;;;;;;;;;;;;;;;
hsa-mir-3654, mature,MIMAT0018074;;;;;;;;;;;;;;;;;;;;
hsa-mir-3655, mature,MIMAT0018075;;;;;;;;;;;;;;;;;;;;
hsa-mir-3656, mature,MIMAT0018076;;;;;;;;;;;;;;;;;;;;
hsa-mir-3657, mature,MIMAT0018077;;;;;;;;;;;;;;;;;;;;
hsa-mir-3659, mature,MIMAT0018080;;;;;;;;;;;;;;;;;;;;
hsa-mir-365a, mature,MIMAT0000710;-1.274887567692935;0.0006883385824329321;0.0010754263265368097;True;-1.6786765860436224;1.1837390484772737e-08;1.4971312496248194e-07;True;-1.4574345032356892;0.006077707153633881;0.012744767728226199;True;1.2461830197004016;0.24200607469300967;0.31639704706946015;False;-1.444965485457329;0.02424371142912155;0.06182428177004696;False
hsa-mir-365a, mature,MIMAT0009199;;;;;;;;;;;;;;;;;;;;
hsa-mir-365b, mature,MIMAT0022833;;;;;;;;;;;;;;;;;;;;
hsa-mir-365b, mature,MIMAT0022834;-1.274887567692935;0.0006887926925250866;0.0010754263265368097;True;-1.6786765860436224;1.1897731785097903e-08;1.4971312496248194e-07;True;-1.4574345032356892;0.006053471456206672;0.012744767728226199;True;1.2470261517764738;0.24134464667366445;0.31639704706946015;False;-1.4485968170283787;0.024436920495527554;0.06182428177004696;False
hsa-mir-3660, mature,MIMAT0018081;;;;;;;;;;;;;;;;;;;;
hsa-mir-3661, mature,MIMAT0018082;;;;;;;;;;;;;;;;;;;;
hsa-mir-3662, mature,MIMAT0018083;;;;;;;;;;;;;;;;;;;;
hsa-mir-3663, mature,MIMAT0018084;;;;;;;;;;;;;;;;;;;;
hsa-mir-3663, mature,MIMAT0018085;;;;;;;;;;;;;;;;;;;;
hsa-mir-3664, mature,MIMAT0018086;;;;;;;;;;;;;;;;;;;;
hsa-mir-3664, mature,MIMAT0019220;;;;;;;;;;;;;;;;;;;;
hsa-mir-3667, mature,MIMAT0018089;;;;;;;;;;;;;;;;;;;;
hsa-mir-3667, mature,MIMAT0018090;;;;;;;;;;;;;;;;;;;;
hsa-mir-3668, mature,MIMAT0018091;;;;;;;;;;;;;;;;;;;;
hsa-mir-367, mature,MIMAT0000719;4.578323207079234;1.658893128224405e-08;1.0360257083816567e-07;True;5.459009153978817;0.00045931011084399993;0.0011957901161628274;True;3.283118933161181;0.4514835778931504;0.5039139288742904;False;-12.56614294425405;3.760288044314989e-07;2.812356121882128e-06;True;;;;
hsa-mir-367, mature,MIMAT0004686;;;;;;;;;;;;;;;;;;;;
hsa-mir-3672, mature,MIMAT0018095;;;;;;;;;;;;;;;;;;;;
hsa-mir-3675, mature,MIMAT0018098;;;;;;;;;;;;;;;;;;;;
hsa-mir-3675, mature,MIMAT0018099;;;;;;;;;;;;;;;;;;;;
hsa-mir-3677, mature,MIMAT0018101;;;;;;;;;;;;;;;;;;;;
hsa-mir-3677, mature,MIMAT0019221;;;;;;;;;;;;;;;;;;;;
hsa-mir-3678, mature,MIMAT0018102;;;;;;;;;;;;;;;;;;;;
hsa-mir-3678, mature,MIMAT0018103;;;;;;;;;;;;;;;;;;;;
hsa-mir-3679, mature,MIMAT0018104;;;;;;;;;;;;;;;;;;;;
hsa-mir-3679, mature,MIMAT0018105;;;;;;;;;;;;;;;;;;;;
hsa-mir-3680-1, mature,MIMAT0018106;;;;;;;;;;;;;;;;;;;;
hsa-mir-3680-1, mature,MIMAT0018107;;;;;;;;;;;;;;;;;;;;
hsa-mir-3681, mature,MIMAT0018108;;;;;;;;;;;;;;;;;;;;
hsa-mir-3681, mature,MIMAT0018109;;;;;;;;;;;;;;;;;;;;
hsa-mir-3682, mature,MIMAT0018110;;;;;;;;;;;;;;;;;;;;
hsa-mir-3682, mature,MIMAT0019222;;;;;;;;;;;;;;;;;;;;
hsa-mir-3683, mature,MIMAT0018111;;;;;;;;;;;;;;;;;;;;
hsa-mir-3684, mature,MIMAT0018112;;;;;;;;;;;;;;;;;;;;
hsa-mir-3685, mature,MIMAT0018113;;;;;;;;;;;;;;;;;;;;
hsa-mir-3688-1, mature,MIMAT0018116;;;;;;;;;;;;;;;;;;;;
hsa-mir-3688-2, mature,MIMAT0019223;;;;;;;;;;;;;;;;;;;;
hsa-mir-3689a, mature,MIMAT0018117;;;;;;;;;;;;;;;;;;;;
hsa-mir-3689b, mature,MIMAT0018180;;;;;;;;;;;;;;;;;;;;
hsa-mir-3689e, mature,MIMAT0019009;;;;;;;;;;;;;;;;;;;;
hsa-mir-3689f, mature,MIMAT0019010;;;;;;;;;;;;;;;;;;;;
hsa-mir-369, mature,MIMAT0000721;1.2512094214535718;0.0016924888633154751;0.0025349041346489696;True;-1.3766783911824003;0.2372858304885234;0.2936898393751396;False;-2.4988261012394575;0.004600635902822127;0.010404052433833045;True;1.4326001065514984;0.2918906701687952;0.3659524820026686;False;-1.212780418907596;0.23571007226291033;0.3857073909756714;False
hsa-mir-369, mature,MIMAT0001621;1.6207887050677086;0.0005270116358066772;0.0008468002497670396;True;;;;;-1.7703843775413581;0.019330429067980666;0.03344164228760655;True;2.99659980160917;0.1264091219597919;0.19483240815821135;False;;;;
